fromId,toId
21724,121724
21724,221724
21724,321724
21724,421724
21845,321845
21845,421845
21906,321906
21906,421906
21966,421966
22024,322024
22024,422024
22083,122083
22083,222083
22143,222143
22442,222442
22442,422442
22501,422501
22560,222560
22560,422560
22679,122679
22679,422679
22740,122740
22740,422740
22923,122923
22923,222923
22923,322923
22923,422923
22984,122984
22984,222984
22984,322984
22984,422984
23045,123045
23106,323106
23106,423106
23166,123166
23166,323166
23166,423166
23226,123226
23408,423408
23524,123524
23524,223524
23524,323524
23524,423524
23583,223583
23583,323583
23583,423583
23644,123644
23644,223644
23644,323644
23644,423644
23704,123704
23704,223704
23704,323704
23882,123882
23882,323882
23882,423882
23999,123999
23999,223999
23999,323999
23999,423999
24057,124057
24057,324057
24057,424057
24240,124240
24240,424240
24300,424300
24361,124361
24361,224361
24361,324361
24361,424361
24422,324422
24422,424422
24482,224482
24541,224541
24541,524541
24599,424599
24839,124839
24839,224839
24839,324839
24839,424839
24897,324897
24897,424897
24956,124956
24956,224956
24956,324956
24956,424956
24956,524956
25014,125014
25014,225014
25014,325014
25014,425014
25071,125071
25130,225130
25130,525130
10005,310005
10005,510005
10034,110034
10034,310034
10034,410034
10063,510063
10092,210092
10092,310092
10092,510092
10121,210121
10150,410150
10208,110208
10208,310208
10208,410208
10266,110266
10266,310266
10353,210353
10353,510353
10382,110382
10382,210382
10382,310382
10382,410382
10411,110411
10411,210411
10411,310411
10411,410411
10411,510411
10440,310440
10469,310469
10469,510469
10498,310498
10498,510498
10527,310527
10527,510527
10556,110556
10556,210556
10556,310556
10556,410556
10556,510556
10585,110585
10585,210585
10585,310585
10585,510585
10614,110614
10614,210614
10614,410614
10643,210643
10643,410643
10643,510643
10730,310730
10788,110788
10788,210788
10788,310788
10788,510788
10817,210817
10817,310817
10817,510817
10846,110846
10846,310846
10846,410846
10875,110875
10875,210875
10875,310875
10875,410875
10875,510875
10904,210904
10904,510904
10933,210933
10933,510933
10962,110962
10962,210962
10962,310962
10962,410962
10962,510962
10991,110991
10991,210991
10991,310991
10991,510991
11020,111020
11020,211020
11020,311020
11020,411020
11020,511020
11078,311078
11078,411078
11078,511078
11107,111107
11107,211107
11107,311107
11107,411107
11107,511107
11194,311194
11223,211223
11223,311223
11223,511223
11252,111252
11252,211252
11252,311252
11252,411252
11252,511252
11281,111281
11281,211281
11281,311281
11281,411281
11281,511281
11310,111310
11310,211310
11310,311310
11310,411310
11310,511310
11368,111368
11368,311368
11368,411368
11397,211397
11397,311397
11397,511397
11426,511426
11455,511455
11484,111484
11484,211484
11484,311484
11484,411484
11513,111513
11513,211513
11513,311513
11513,411513
11513,511513
11542,111542
11600,211600
11600,311600
11600,411600
11600,511600
11629,311629
11629,411629
11629,511629
11658,111658
11658,211658
11658,311658
11658,411658
11658,511658
11687,511687
11774,411774
11832,311832
11832,411832
11832,511832
11861,211861
11861,311861
11861,511861
11890,111890
11948,111948
11948,211948
11948,311948
11948,411948
11948,511948
11977,111977
12006,212006
12006,312006
12006,412006
12006,512006
12035,112035
12035,212035
12035,312035
12035,412035
12035,512035
12064,312064
12064,512064
12093,312093
12122,312122
12151,112151
12151,312151
12180,212180
12180,312180
12180,512180
12209,112209
12209,512209
12238,212238
12238,512238
12267,112267
12267,312267
12267,412267
12296,312296
12296,412296
12296,512296
12325,312325
12325,512325
12354,312354
12354,412354
12383,312383
12383,412383
12383,512383
12412,112412
12441,112441
12441,512441
12470,312470
12528,312528
12528,512528
12615,412615
12673,212673
12673,312673
12673,412673
12673,512673
12702,312702
12702,412702
12731,312731
12789,112789
12789,312789
12789,412789
12818,312818
12818,412818
12818,512818
12847,112847
12847,312847
12847,412847
12847,512847
12876,212876
12876,312876
12876,512876
12905,312905
12934,312934
12934,512934
12963,512963
12992,312992
12992,412992
12992,512992
13021,313021
13021,513021
13050,313050
13050,513050
13166,113166
13166,313166
13224,113224
13224,213224
13224,313224
13224,413224
13253,113253
13253,213253
13340,313340
13369,313369
13456,213456
13456,313456
13456,413456
13456,513456
13485,213485
13485,513485
13514,113514
13514,313514
13543,213543
13543,313543
13543,413543
13543,513543
13572,313572
13572,513572
13601,313601
13601,413601
13601,513601
13630,113630
13630,213630
13630,313630
13630,413630
13630,513630
13659,113659
13659,213659
13659,313659
13659,413659
13659,513659
13688,313688
13775,513775
13804,113804
13804,313804
13804,413804
13833,513833
13862,213862
13862,313862
13862,513862
13891,213891
13891,513891
13920,113920
13920,213920
13920,313920
13920,513920
13949,113949
13949,213949
13949,313949
13949,413949
13949,513949
13978,313978
13978,413978
14007,214007
14007,514007
14036,314036
14094,114094
14094,214094
14094,314094
14094,414094
14094,514094
14182,414182
14243,314243
14243,414243
14302,114302
14302,214302
14302,314302
14302,514302
14361,214361
14361,514361
14418,114418
14536,114536
14536,214536
14536,314536
14536,414536
14597,214597
14597,314597
14597,414597
14900,114900
14900,214900
14900,414900
14960,214960
14960,314960
14960,414960
14960,514960
15021,115021
15021,215021
15021,315021
15021,415021
15082,115082
15082,215082
15082,315082
15082,415082
15143,315143
15143,415143
15204,315204
15265,115265
15265,215265
15324,215324
15383,215383
15383,315383
15444,215444
15503,115503
15503,215503
15503,315503
15503,415503
15503,515503
15562,115562
15562,215562
15562,515562
15623,115623
15623,415623
15987,215987
15987,415987
16166,216166
16223,316223
16223,416223
16280,216280
16280,316280
16280,416280
16461,116461
16461,216461
16522,216522
16522,316522
16704,116704
16704,216704
16704,316704
16704,416704
16765,116765
16765,416765
16824,116824
16944,116944
17004,217004
17064,317064
17064,417064
17125,317125
17125,417125
17186,117186
17186,217186
17186,317186
17186,417186
17247,117247
17247,317247
17247,417247
17365,217365
17425,117425
17546,217546
17546,317546
17546,417546
17607,217607
17607,317607
17607,417607
17668,117668
17668,217668
17668,317668
17668,417668
17729,217729
17729,417729
17904,117904
17904,217904
17965,217965
17965,517965
18023,118023
18023,418023
18082,418082
18143,118143
18143,218143
18143,418143
18204,218204
18265,118265
18265,218265
18385,118385
18385,218385
18446,218446
18505,118505
18505,218505
18505,318505
18505,418505
18563,218563
18563,318563
18563,418563
18622,218622
18622,418622
18742,118742
18742,218742
18742,318742
18742,418742
18803,118803
18803,218803
18803,318803
18803,418803
18863,118863
18863,218863
19100,119100
19100,219100
19100,319100
19100,419100
19160,119160
19160,319160
19160,419160
19220,319220
19337,119337
19337,219337
19337,319337
19337,419337
19397,119397
19397,219397
19397,319397
19397,419397
19457,119457
19457,219457
19457,419457
19518,219518
19578,119578
19578,219578
19578,319578
19578,419578
19638,319638
19638,419638
19821,119821
19821,219821
19821,319821
19821,419821
19882,319882
19882,419882
19943,119943
19943,419943
20063,220063
20122,220122
20180,120180
20180,220180
20180,320180
20180,420180
20239,320239
20239,420239
20300,120300
20300,220300
20300,320300
20300,420300
20361,120361
20361,220361
20361,420361
20533,420533
20592,320592
20592,420592
20653,120653
20653,220653
20653,320653
20653,420653
20714,220714
20714,320714
20714,420714
20775,220775
20775,420775
20895,320895
20895,420895
20956,220956
20956,320956
20956,420956
21015,221015
21015,521015
21075,221075
21075,521075
21134,121134
21134,221134
21134,321134
21134,421134
21193,121193
21193,221193
21193,321193
21193,421193
21252,121252
21252,221252
21252,321252
21310,121310
21310,221310
21369,121369
21369,221369
21369,321369
21369,421369
21430,121430
21430,321430
21430,421430
21488,121488
21488,221488
21488,421488
21547,221547
21547,421547
21607,121607
21607,221607
21607,321607
21607,421607
21667,121667
21667,221667
21667,321667
21667,421667
21727,121727
21727,221727
21727,321727
21727,421727
21787,121787
21787,221787
21787,321787
21787,421787
21787,521787
21848,221848
21848,321848
21848,421848
21909,321909
21909,421909
21969,321969
21969,421969
22027,322027
22027,422027
22086,122086
22086,222086
22146,222146
22205,322205
22445,122445
22445,222445
22445,422445
22504,222504
22504,422504
22563,222563
22563,322563
22682,122682
22682,422682
22743,422743
22926,122926
22926,222926
22926,322926
22926,422926
22987,122987
22987,222987
22987,322987
22987,422987
23048,123048
23109,323109
23109,423109
23169,123169
23169,423169
23290,123290
23411,223411
23411,423411
23527,223527
23527,323527
23527,423527
23586,223586
23586,323586
23586,423586
23647,123647
23647,223647
23647,323647
23647,423647
23707,123707
23707,223707
23707,323707
23766,223766
23885,123885
23885,323885
23885,423885
23944,123944
23944,423944
24002,124002
24002,224002
24002,324002
24002,424002
24060,124060
24060,324060
24060,424060
24243,124243
24243,424243
24364,124364
24364,224364
24364,324364
24364,424364
24425,324425
24425,424425
24485,224485
24544,224544
24544,324544
24544,524544
24602,424602
24842,124842
24842,224842
24842,324842
24842,424842
24900,224900
24900,324900
24900,424900
24959,124959
24959,224959
24959,324959
24959,424959
25017,125017
25017,225017
25017,325017
25017,425017
25074,125074
25133,225133
10006,210006
10006,310006
10006,410006
10006,510006
10035,310035
10093,210093
10093,310093
10093,510093
10122,210122
10122,310122
10122,510122
10151,110151
10151,410151
10151,510151
10180,510180
10209,110209
10209,210209
10209,310209
10209,410209
10209,510209
10238,210238
10238,310238
10238,510238
10267,110267
10267,210267
10267,310267
10267,410267
10267,510267
10296,310296
10296,410296
10296,510296
10325,210325
10325,310325
10325,510325
10354,210354
10354,310354
10354,510354
10383,110383
10383,210383
10383,310383
10383,410383
10383,510383
10412,110412
10412,210412
10412,310412
10412,410412
10412,510412
10441,110441
10441,210441
10441,310441
10441,410441
10441,510441
10470,210470
10470,310470
10470,510470
10499,310499
10499,510499
10528,210528
10528,310528
10528,410528
10528,510528
10557,110557
10557,510557
10586,110586
10586,510586
10615,110615
10615,410615
10644,210644
10644,310644
10644,410644
10644,510644
10673,210673
10673,310673
10673,410673
10673,510673
10702,310702
10789,110789
10789,210789
10789,310789
10789,510789
10818,210818
10818,310818
10818,510818
10847,110847
10847,210847
10847,310847
10847,410847
10847,510847
10876,110876
10876,210876
10876,310876
10876,410876
10876,510876
10905,210905
10905,310905
10905,510905
10934,210934
10934,310934
10934,510934
10963,110963
10963,210963
10963,310963
10963,410963
10963,510963
10992,110992
10992,210992
10992,310992
10992,410992
10992,510992
11021,111021
11021,211021
11021,311021
11021,411021
11021,511021
11050,311050
11050,511050
11079,111079
11079,311079
11079,411079
11108,111108
11108,211108
11108,311108
11108,411108
11108,511108
11137,111137
11137,211137
11137,311137
11137,411137
11137,511137
11166,211166
11166,311166
11166,411166
11166,511166
11195,311195
11253,111253
11253,311253
11253,411253
11282,111282
11282,211282
11282,311282
11282,411282
11282,511282
11311,111311
11311,311311
11311,411311
11427,311427
11427,511427
11456,211456
11456,311456
11456,511456
11485,111485
11485,211485
11485,311485
11485,411485
11514,111514
11514,211514
11514,311514
11514,411514
11514,511514
11543,111543
11543,311543
11543,511543
11572,511572
11601,311601
11601,411601
11601,511601
11630,411630
11630,511630
11775,111775
11775,211775
11775,311775
11775,411775
11775,511775
11804,111804
11804,211804
11804,311804
11804,411804
11804,511804
11833,211833
