ID,waveType,adWeight
510588,50,0.017547854470461574
110617,10,3.2811952384825203
210617,20,0.16326164141925803
410617,40,1.7780966683408401
210646,20,0.03828233225102501
410646,40,0.13362503803091985
310675,30,3.5737418956595497
310704,30,6.87650718564697
110791,10,3.8615344970838406
210791,20,0.333137636986892
310791,30,23.04782777812406
410791,40,4.02595872753696
510791,50,0.04149220061764057
210820,20,0.11313121279128702
310820,30,1.9861723520558505
410820,40,0.7994290416310097
510820,50,0.020447255272959583
110849,10,1.72686993787758
210849,20,0.06843407961750403
310849,30,17.93928987293926
410849,40,25.71187003401937
510849,50,0.006337091543695578
110878,10,1.82781751744496
210878,20,0.262574349068018
310878,30,14.11370397319936
410878,40,22.701526228702768
510878,50,0.11385362004097958
110907,10,0.8462123913009199
210907,20,0.04564484911553801
210936,20,0.09380034329924303
510936,50,0.06339854288296058
110965,10,3.72060266874937
210965,20,1.448887426946657
310965,30,37.155549811710166
410965,40,5.0710595606868
510965,50,0.06950711510077857
110994,10,1.61703695712911
210994,20,1.074660562606347
310994,30,33.09977166142186
410994,40,3.98810491917655
111023,10,9.930418774301929
211023,20,0.4989697271622521
311023,30,50.075047938334265
411023,40,3.5725447815823195
511023,50,0.14807616590296957
111052,10,1.6277594295921298
211052,20,0.21116838801120408
311052,30,45.805199123831464
411052,40,3.0114031752144603
511052,50,0.07067317340796757
111081,10,0.46009866226111984
311081,30,1.3965174205861701
411081,40,6.46613316083552
111110,10,0.21878177292516
311110,30,0.7014908362323702
411110,40,1.9240571536471998
111139,10,1.22314037298415
211139,20,0.8588656800134971
311139,30,10.28941639667296
411139,40,2.7312418702471497
511139,50,0.2506036059605376
111168,10,1.64163378290764
211168,20,1.087093064784207
311168,30,12.10245625307346
411168,40,4.19864306938219
511168,50,0.3561557166581856
311197,30,1.5388485783732402
311226,30,5.42603331987527
111255,10,9.74025292219103
211255,20,0.16904328530711
311255,30,10.24122648275896
411255,40,3.1596812608055
111284,10,2.50289174277394
211284,20,0.027411895811201015
311284,30,2.2311950011221904
411284,40,1.5122337436002198
111313,10,2.30747983729131
311313,30,3.7705852974536804
411313,40,1.24406187189788
311342,30,3.2346594533910005
411342,40,0.6142388851034801
111371,10,4.93397413760608
211371,20,0.561821052393986
311371,30,10.389360026667159
411371,40,2.96090602739306
511371,50,0.16556662063593658
111400,10,1.7016624885958798
211400,20,0.5096860351062951
311400,30,9.41941589094826
411400,40,3.3555686193629297
511400,50,0.08963872901291857
311458,30,0.2444685173361303
111487,10,9.52292632024523
311487,30,0.21300972186504996
411487,40,0.3233451366279798
511487,50,0.046760837059824575
111516,10,0.35143013110474985
311516,30,0.12596854917858025
111545,10,3.7135232790601203
211545,20,0.019975315972796004
311545,30,2.59447221011539
411545,40,0.60780323615402
511545,50,0.010673114922098575
311603,30,2.11994083811719
411603,40,5.74894137812688
511603,50,0.007799690765332573
311632,30,2.58611922165819
411632,40,1.84685843477719
111661,10,1.01914756298013
311719,30,2.2117098990056303
111777,10,1.5345899194051398
211777,20,0.08930092042399401
311777,30,3.27975772616417
411777,40,1.52511000818535
111806,10,0.4539376046404999
211806,20,0.33448262012071206
311806,30,10.57720641361996
411806,40,1.24103400059546
511806,50,0.1687237045873866
211835,20,0.043314013125338
311835,30,7.180473675609459
411835,40,1.5955407880724297
511835,50,0.002735458419979575
211864,20,0.07412535888464605
311864,30,5.956725643086299
411864,40,1.44855642678574
511864,50,0.06259418621858558
111893,10,1.39421223719671
211893,20,0.07547510869159602
311893,30,0.1406854533084001
211922,20,0.05472658433996702
311922,30,0.8001821619582299
111951,10,0.33683336001585995
211951,20,0.7226356436545369
311951,30,3.6096065925126903
411951,40,1.0181510333984
511951,50,0.15169662033433257
111980,10,2.7798672242784006
211980,20,0.049837747532207044
411980,40,0.2518777430896699
511980,50,0.04528416603346959
212009,20,0.45533691116101305
312009,30,0.08106509506017989
512009,50,0.3238883774767166
112038,10,2.48295475971468
312038,30,5.5847186875085
412038,40,0.15141023583437985
512038,50,0.027994902755754572
312067,30,2.35722563131344
312096,30,0.84930528159239
312125,30,0.02091855339894
112154,10,3.7557754070667704
212154,20,0.3135310557983231
312154,30,16.67012330651856
412154,40,2.27152775905749
512154,50,0.17567762635816558
512183,50,0.014121388490379583
112212,10,2.8975897122674104
112270,10,2.82382583779874
212270,20,0.28718316720150305
312270,30,3.2600940934619804
412270,40,3.1992057966422403
212357,20,0.08212943667308104
312357,30,2.3909208863323497
412357,40,0.07398670610812985
212386,20,0.21186777938352108
312386,30,1.6416570294735
412386,40,0.3727514713678799
512386,50,0.008560142968007584
112415,10,0.38283563365250983
312415,30,1.9018239857117005
412415,40,0.29088480224837987
112444,10,0.5851974108326299
312560,30,7.922978650498859
412560,40,0.4653671861512698
312589,30,1.6559526708844898
312618,30,0.9406014812614201
412618,40,1.4106157528515397
312647,30,4.57183933832874
412647,40,0.8149398156970498
212676,20,0.198204373856385
312676,30,4.2867240246366105
412676,40,1.20917671880931
212705,20,0.06079948644566402
312705,30,1.6405494379030103
112792,10,0.8214961484359902
412792,40,1.22952047695021
412821,40,0.21186476569078994
212850,20,0.018893087467915015
312850,30,5.437704678146
112908,10,0.9069286444189901
312908,30,0.5546508125493199
112966,10,0.19305645764755996
312966,30,7.32434460149306
412966,40,0.4143006953017998
112995,10,0.6196090850163201
212995,20,0.08020412079245304
312995,30,59.135686623994765
412995,40,2.8620840822717
512995,50,0.012658619068747573
513053,50,0.0009840748836485863
113140,10,1.65065380756669
313140,30,0.029661473821469997
413140,40,0.0752004488059399
113169,10,3.5704969573780305
313169,30,16.00456999242526
413169,40,1.3481262927036801
313198,30,6.753354047197799
413198,40,0.13731663461306987
113227,10,4.69783306186997
213227,20,1.7113563451209068
313227,30,0.2961788364218201
413227,40,2.92856934136299
513227,50,0.10033935031671957
113256,10,2.1604700644862795
213256,20,1.1829887505237071
313256,30,0.7008526765375
413256,40,1.86439446775488
513256,50,0.09031164986394159
313343,30,36.141035538350664
413343,40,0.3737505167945099
213372,20,0.083134762790459
313372,30,19.81298051485636
413372,40,1.0824952981897997
313401,30,2.43218902718426
413401,40,0.009507378107389997
313430,30,3.7044876957238304
413430,40,0.18720486373377
313459,30,0.9674416333732103
413459,40,0.13059559759909
513459,50,0.0028752345500645815
213488,20,0.16657156524948502
313488,30,2.6382136470499105
413488,40,0.5382906407184198
513488,50,0.060197859862697586
113517,10,1.2517482577643
313517,30,1.6873017578929397
313546,30,0.2713889651025503
113575,10,0.56744544963822
213575,20,0.313520608075332
313575,30,6.719487568373209
413575,40,1.72870591712846
513575,50,0.053413696130353586
113604,10,1.26444113047606
213604,20,0.609598567770223
313604,30,19.01518489108966
413604,40,3.9530155825521103
513604,50,0.08883217051086457
113691,10,2.0269725479056095
213691,20,0.0022774637478960025
313691,30,20.18255818509016
413691,40,0.76939021949131
313720,30,6.17671469159799
113807,10,6.062355396793341
313807,30,1.8627779514369798
413807,40,1.89099465424907
113836,10,0.68001649463193
313836,30,2.5781159607413797
413836,40,1.5186382757394
113865,10,0.25540544577731006
313865,30,5.3517210945441
413865,40,0.27958472014321
313894,30,2.16090607200544
113923,10,13.545951232363029
213923,20,1.620702988719307
313923,30,0.7963825622824503
413923,40,1.35364126739757
513923,50,0.13827359098460157
113952,10,6.170405457660101
213952,20,1.016571644530697
413952,40,0.6406059325640499
513952,50,0.10457244875030659
213981,20,0.04276773621042401
313981,30,4.72606960949731
413981,40,0.4503929229928898
513981,50,0.02560137519777357
214010,20,0.09178999146273403
314010,30,2.08833296629821
414010,40,0.35075660035503997
514010,50,0.07553705263128059
114097,10,8.57348834764253
214097,20,0.016728220846569053
314097,30,3.1800326413595603
414097,40,2.75393830301776
114126,10,1.26175879425182
314126,30,1.4632713265864905
414126,40,0.31457852533266983
514126,50,0.005402797259989586
414991,40,2.02406803123977
415052,40,1.75262294621785
419549,40,0.05344125114647991
421340,40,0.15310354841140983
423499,40,0.17385896219994001
424815,40,1.3959340801066
424872,40,0.35711747699067
324930,30,1.7869639548490004
210009,20,0.167051851271526
310009,30,3.2516161256131597
410009,40,0.7754114642964498
510009,50,0.12406631231607558
210096,20,0.6893412958650271
310096,30,2.8857292366461897
510096,50,0.6454310896938455
210125,20,0.8085333950618969
310125,30,2.3079958603147
510125,50,0.5664044574233266
110154,10,0.19367824444219006
310154,30,4.610464960101661
410154,40,1.24810084533924
210183,20,0.23161032839644202
310183,30,3.2323883283184203
410183,40,0.28347633061233
510183,50,0.2822722535160206
110270,10,0.3117099055471999
110357,10,0.34712821247046
210357,20,0.6829454047810171
310357,30,55.45037390151966
410357,40,2.80831657176393
510357,50,0.1689451194261446
110386,10,2.2466499453650597
210386,20,0.353808941673289
310386,30,8.76067900595786
410386,40,1.55221621759534
110415,10,0.04752485947353002
210415,20,0.07372459613462601
310415,30,0.55421843655999
110444,10,0.13465945882898
210444,20,0.05673349357264201
310444,30,0.9430279254041003
210473,20,0.487460552394805
510473,50,0.11233580116908658
510502,50,0.021746115035688574
210531,20,0.078235430764725
510531,50,0.14127046474995258
110560,10,4.08845320777411
110589,10,0.88611446806656
210589,20,0.301841856056977
510589,50,0.1945515898263956
110618,10,2.2847861370646196
410618,40,1.13906813670173
210647,20,0.25429467736060707
310647,30,7.31141818563656
410647,40,0.38690412760531
510647,50,0.06541325783787359
210676,20,0.044150406155289035
310676,30,1.6285827715619097
410676,40,0.09069749526518
510676,50,0.1388672069604246
310705,30,1.0815464945937303
510705,50,0.07218827146040359
110792,10,3.0440577065429606
210792,20,0.625281029920097
310792,30,2.55034740915826
410792,40,0.9869322502245801
510792,50,0.5701296567008315
210821,20,0.7353644057855071
310821,30,2.6606231352402605
410821,40,0.46570863029199994
510821,50,0.5036322255256716
110850,10,1.37048444075495
310850,30,18.40001342303546
410850,40,21.89114861453497
110879,10,1.88044080900457
210879,20,3.228599590207867
310879,30,12.997664953879859
410879,40,21.98788971428727
510879,50,2.5722169485177018
110908,10,0.3848033984063999
210908,20,0.16036412272781808
510908,50,0.11281650491177757
210937,20,0.25618321343152606
510937,50,0.2528962870708356
110966,10,3.10022495507288
210966,20,1.618558633310867
310966,30,33.841424878605466
410966,40,2.9844514892129403
510966,50,0.014336157943972583
110995,10,2.1590615475691397
210995,20,2.230710360297057
310995,30,11.67011368472216
410995,40,2.63222981359134
510995,50,0.8790017606882026
111024,10,5.98040824250047
211024,20,0.12906727866423906
311024,30,12.29788403582856
411024,40,0.9848289495410798
511024,50,0.10881886882751558
111053,10,0.1984320765193499
211053,20,0.16038829660056497
311053,30,27.92694591176316
411053,40,0.7264426581352499
511053,50,0.07465542089993758
111082,10,0.42168155186794976
311082,30,2.8464471765781503
411082,40,5.23950473306968
111111,10,0.5291175648597901
211111,20,0.5482220508886431
311111,30,4.01601626205766
411111,40,1.71087888892905
511111,50,0.4025314746264606
311140,30,16.07808360042466
511140,50,0.05685414789855257
311169,30,1.1514509096659498
511227,50,0.012643081874637585
111256,10,9.526675489733929
211256,20,0.10163999874230101
311256,30,2.35170144011756
411256,40,2.06413795421616
111285,10,2.4828049402636303
211285,20,0.13879612612408998
411285,40,1.3039874070802
511285,50,0.0032702065718155787
111314,10,1.75985983174497
311314,30,3.0758134998752698
411314,40,0.46595166974492996
211343,20,0.36449884776959507
311343,30,13.83140609479776
411343,40,0.9956713822522398
511343,50,0.5009574364593715
111372,10,2.8817454031824106
311372,30,1.4499274083883598
311430,30,7.06105555209936
511430,50,0.04916071928535058
211459,20,0.008300831348612037
311459,30,0.1305478498172601
511459,50,0.11012564089427958
111488,10,7.53043520801313
111517,10,1.1403244813463698
211517,20,0.625001963121367
311517,30,39.576339771559766
411517,40,5.40810818879523
511517,50,0.1420530386297646
111546,10,1.3816939307813698
311546,30,2.50532168875255
411546,40,0.1982955067618899
311575,30,2.5595218523725403
411575,40,0.3910139591766999
411604,40,5.14309740434823
511604,50,0.1957447692541866
411633,40,0.87784347625725
111662,10,0.7442987409841699
511691,50,0.05376963287910157
311720,30,1.61174873300113
111778,10,0.7161502748816899
311778,30,0.1493351452583802
411778,40,0.83241043397451
111807,10,0.5848454788488702
211807,20,1.185448596123837
311807,30,21.31489956774296
411807,40,2.40287736144999
511807,50,0.6347770469487856
211836,20,0.18770539652399598
311836,30,6.8485654822327895
411836,40,1.0497612644038599
511836,50,0.14668116315939056
211865,20,0.8115104941068569
311865,30,6.13302505560082
411865,40,0.5722015354191599
511865,50,0.7527474196950675
111894,10,1.2326354862501299
211894,20,0.079828996067348
311894,30,0.19897466858501023
211923,20,0.25365662282954704
311923,30,1.0573529301783
511923,50,0.1810713118351996
111952,10,0.42247456443822995
211952,20,0.6356019272585369
311952,30,4.0072603435584
411952,40,0.6371521243433
511952,50,0.09217143196776358
111981,10,1.7105406408125001
211981,20,0.39992558155396607
511981,50,0.23317012811871057
212010,20,0.9817697816429671
312010,30,0.8139827051043702
512010,50,0.6077689845003476
312039,30,1.4174771630067098
312097,30,1.7605844150923997
112155,10,1.9920633309214197
312155,30,5.371328154255009
512184,50,0.03121540257964857
112213,10,4.07937416032116
312213,30,0.36446829526872015
112242,10,0.10690437082847004
312242,30,1.24345596090475
512242,50,0.12180366420309059
112271,10,1.3229574501495398
212271,20,0.08741802753619904
312271,30,1.1111961889980697
412271,40,1.3512442966659899
212329,20,0.315636420920527
312329,30,18.36863904904656
412329,40,1.15581521293322
512329,50,0.2545558243094856
112358,10,0.6585648062168199
212358,20,0.6266944804056169
312358,30,8.43183026948276
412358,40,1.9268816073964299
512358,50,0.11445777202880157
112387,10,0.8735712151117399
212387,20,0.680611361528547
312387,30,5.13692065933836
412387,40,1.7737892418439198
512387,50,0.2723322851043466
112416,10,0.2079530965151999
312416,30,2.1128403786990204
412416,40,0.5792036394562099
112445,10,0.4511730477525602
312445,30,0.18900621227115
512445,50,0.025263079709436573
312474,30,0.27266400594038
112561,10,0.89983021496988
212561,20,0.535573535543677
312561,30,12.16795307389866
412561,40,3.27024090890536
512561,50,0.1715734996527516
212590,20,0.05555522473277902
312590,30,4.168215368063549
412590,40,0.53924984917438
512590,50,0.10639094613522258
312619,30,1.9383953357600405
412619,40,1.3075628209784398
312648,30,0.9903269709179603
412648,40,0.6379663536975397
512648,50,0.009457138695270581
212677,20,0.09268402127704001
312677,30,3.0773881346457297
412677,40,0.5546835741234399
312706,30,3.4905353655573905
312735,30,0.7231128937023299
112793,10,0.6697070708092798
412793,40,1.30445111286953
412822,40,0.08861164307358993
212851,20,0.07792394541803205
312851,30,5.934878215659909
212880,20,0.09432534154294103
512880,50,0.2053152865367936
112909,10,0.5851573126959899
312909,30,3.28049583463558
312938,30,7.80590089271756
312996,30,16.05934559717336
313025,30,0.53875984778248
513025,50,0.06383235680229458
213054,20,1.085631883559607
313054,30,0.5896151385250401
513054,50,0.9053263892580916
113141,10,1.2633280542565302
213141,20,0.05834536621321801
313141,30,0.21459387296285026
513141,50,0.05941872644775657
113170,10,2.5464904831157
313170,30,6.33114346717395
413170,40,0.5490025172670399
313199,30,0.7558300940902702
113228,10,4.43781326932881
213228,20,2.010485511667097
313228,30,26.67015992282496
413228,40,2.72173791589921
513228,50,0.1391846642014486
113257,10,1.8127585515571198
213257,20,1.262970034796097
313257,30,9.97301452029296
413257,40,1.19848031754023
513257,50,0.12481508339281357
513315,50,0.010717151741609574
313344,30,4.29272231114469
313373,30,0.07338358054952021
313402,30,1.9742658915930797
313431,30,0.23588598472935995
313460,30,1.5181400273876897
513460,50,0.02297697192053058
113518,10,0.97704763847836
313518,30,1.6027747838320603
313547,30,0.9725395267244603
513576,50,0.06273813231399657
213605,20,0.096006226932973
513605,50,0.10767152508658957
313634,30,1.69865668504502
113692,10,1.4235692520161798
213692,20,0.033410779617564
313692,30,33.05885516177126
413692,40,0.4981097347691199
313721,30,8.77319150315266
213750,20,0.001356152324750004
313750,30,4.854313827492101
213779,20,0.06341273727920105
313779,30,1.7820471773004605
513779,50,0.04035592598795158
113808,10,5.76622053055736
213808,20,0.240726745315351
313808,30,2.5597296000442804
413808,40,2.0441280795001298
513808,50,0.3381176417100786
113837,10,0.78655873551242
213837,20,0.013748064868709053
313837,30,3.45486004732244
413837,40,2.09430699301105
513837,50,0.03788020134682758
113866,10,0.04156166069367995
413866,40,0.13300996749161986
513895,50,0.008582781777405582
113924,10,9.75019451584963
213924,20,2.677110916971027
313924,30,8.90260122642106
413924,40,1.54510004446586
513924,50,1.2154417616932216
113953,10,5.566427290027391
213953,20,1.035999101447967
313953,30,0.37801543986573005
413953,40,0.7246536011388698
513953,50,0.11081866343241857
213982,20,0.13976410618569401
313982,30,5.584467620912589
413982,40,0.3824415276878499
513982,50,0.032113643388849575
214011,20,0.979201930727537
314011,30,4.97569643569364
514011,50,0.6916728999937175
314069,30,1.17920155411869
114098,10,7.59630657196261
214098,20,0.100825812322614
414098,40,1.6660770759789498
514098,50,0.04774854531730559
114127,10,0.91917590903145
214127,20,0.104125105619982
314127,30,1.7195931781712104
414127,40,0.05040730863880993
514127,50,0.16385822522844357
114992,10,1.8999294614246398
214992,20,0.07624867476013403
314992,30,0.59195879331799
414992,40,7.9152089264822605
115053,10,1.5853939338154401
215053,20,0.04779210867869105
315053,30,0.32514636009611
415053,40,7.80066888830554
115236,10,0.28857476070856003
215236,20,0.47990345567677206
215295,20,0.49480942039101905
115475,10,0.25762016803250987
215475,20,0.23163155556319204
415475,40,0.2224767570474
115534,10,0.13599204785978003
215534,20,0.343715747267054
415534,40,0.43423665965912983
416675,40,0.8429594331287
416736,40,0.04236765332399983
417157,40,0.5179929374191199
217517,20,0.032762357249046026
118114,10,0.37303264563602
218114,20,0.7307761689131069
218175,20,0.577782933463574
218236,20,0.07209034348073401
218356,20,0.22696178252520305
218417,20,0.31656733188753905
118713,10,0.2106274382375699
418713,40,0.1306293913088099
319074,30,0.50055953047656
419074,40,1.5716750825848598
419132,40,0.33868662011732
419550,40,0.9629819018009997
419610,40,0.7390580227941799
419792,40,0.15347376314803984
420212,40,0.05954422556594996
120271,10,0.2648256610503199
220271,20,0.536054477986254
420271,40,1.7653826549817797
220332,20,0.270805480407439
420332,40,0.22898797224578993
420624,40,0.35841508101639996
420685,40,0.41328398831313984
420867,40,0.13147786024227992
320927,30,0.5593553866227503
420927,40,0.32006754654529
221225,20,0.3201416423822421
221283,20,0.158144409372436
321341,30,0.48396199093234005
421341,40,3.24353808065987
221462,20,0.020057552108009025
121579,10,1.0242778373623598
421579,40,0.6626683689844497
121639,10,0.5696422949391902
121699,10,1.1696008347466
122897,10,0.4428407103886498
222897,20,0.755245580357907
422897,40,0.25147048942438
222958,20,0.325593537220625
223500,20,0.6788692015455571
323500,30,2.9876217476586002
423500,40,1.59149800512371
223559,20,0.24950205135781
323559,30,0.03802064877707023
423559,40,0.47497367181619987
123618,10,2.22814158991089
223618,20,0.751646884694577
423618,40,0.11785775811098986
223678,20,0.50454070378756
124214,10,0.27412969684475996
424214,40,0.82438461600105
424335,40,1.43620211251352
424396,40,0.5791603100501099
424816,40,4.1324464174643
424873,40,2.47587894887898
124931,10,0.3740332301329399
224931,20,0.32947901845377703
324931,30,9.00012208786966
424931,40,2.92332915158525
224989,20,0.13188945270058106
210010,20,0.08089412135129403
310010,30,14.48357777066106
510010,50,0.2096868686542156
310039,30,0.63059402584665
410039,40,0.1490574077362199
310068,30,6.6107135122225795
410068,40,0.34004468277709
210097,20,0.343328392647531
310097,30,1.5133568788419898
510097,50,0.5810222342726336
210126,20,0.106817094182235
310126,30,0.18038956381252014
510126,50,0.2300936615209886
410155,40,0.5691984709231099
510155,50,0.015284522370651574
210184,20,0.11055194512741201
510184,50,0.28095158531196557
110213,10,0.6156902392724801
210213,20,0.007070085072530041
310213,30,2.0543258808699805
410213,40,0.7093636556973797
310242,30,0.0006517939146299945
110271,10,0.6652569563113901
310271,30,1.1781285137058704
410271,40,0.12945012146909995
210329,20,0.277068357764526
310329,30,2.7541483143521597
510329,50,0.2855852773806036
210358,20,0.607970859064463
310358,30,3.7839576982524403
510358,50,0.7874924580785675
110387,10,1.84255187235725
210387,20,0.3099986901838371
310387,30,9.690189320038659
410387,40,1.33764504858192
110416,10,0.9181815520605501
210416,20,0.8365995752091271
310416,30,6.437709002917929
410416,40,0.4573270513224299
510416,50,0.4474142554383686
310445,30,5.49225188437242
110503,10,0.1077600976333899
210503,20,0.258620398541034
310503,30,14.30540492967166
410503,40,0.5852787274972497
510503,50,0.3406553531218496
110532,10,0.96929754443481
210532,20,0.5841032609073921
310532,30,36.97995703778696
410532,40,5.44502484863007
510532,50,0.3578942870673456
110561,10,3.9074821515112106
210561,20,0.029475944973666013
310561,30,0.5031450967653499
510561,50,0.020445470347521574
110590,10,2.15203034304122
210590,20,0.07756747644419903
310590,30,0.19507555646223018
510590,50,0.006629230207123582
110619,10,3.1741468160391104
210619,20,0.25472181544151107
410619,40,2.07672247037938
510619,50,0.030421371810439593
210648,20,0.255472584417476
410648,40,0.8209395371306498
510648,50,0.09897709296803157
510677,50,0.2819952544483446
510706,50,0.015115117657143573
310735,30,1.11187297370858
310764,30,0.36186895215762016
110793,10,2.04167238584688
210793,20,0.10719291032514405
310793,30,8.21045262508326
410793,40,0.39800482624256994
510793,50,0.027375110757461588
210822,20,0.388866930325087
310822,30,8.63922213311596
410822,40,0.42589766762493
510822,50,0.18326060879602257
110851,10,1.1899290166904402
210851,20,0.066513965259969
310851,30,22.24426888031076
410851,40,19.08643604709497
510851,50,0.3327316858265906
110880,10,1.5716076361919902
210880,20,1.361473680694317
310880,30,13.57744875994726
410880,40,21.22894675137567
510880,50,1.9797555733779817
110909,10,0.09160709905747
210909,20,0.3714136281951901
310909,30,0.7208722127909102
510909,50,0.20858451764064562
210938,20,0.5006765145291661
310938,30,0.6433696398183102
510938,50,0.3023308510846916
110967,10,2.6272150161123706
210967,20,1.7494098457589171
310967,30,18.18849917005876
410967,40,1.95846133036072
510967,50,0.07709916536067159
110996,10,1.9702629914111498
210996,20,1.375292067782877
310996,30,13.09249415330806
410996,40,1.62946367875126
510996,50,0.062104718103828574
111025,10,3.9678613287594704
211025,20,0.5914067908873091
311025,30,122.15685528312196
411025,40,4.34261733937279
511025,50,0.22889576092145558
111083,10,0.15147585307973
211083,20,0.13063050983565005
311083,30,6.81828751410128
411083,40,3.00159935547493
511083,50,0.3225050688801816
211112,20,0.120062787264124
311112,30,6.315563622464449
411112,40,0.9444402391522799
511112,50,0.2508687426130226
111141,10,0.24005611475668998
211141,20,0.05349408456149701
311141,30,7.86786688099396
411141,40,0.8608959607586599
111170,10,0.021561977261539855
211170,20,0.014781921779296048
311170,30,4.06743011735203
411170,40,0.38175656281101
311199,30,2.2312025342196704
211228,20,0.09928859319050803
311228,30,1.6854286712865805
511228,50,0.1439057128574786
111257,10,5.79508641672839
211257,20,0.367656733741769
311257,30,9.94074675526286
411257,40,2.68699734504868
511257,50,0.2927359882926926
111286,10,1.4425127439822198
211286,20,0.297096829772038
311286,30,2.2260191871335704
411286,40,2.0011182959575
511286,50,0.18179802387767657
111315,10,0.4642175029230702
211315,20,0.049841928421547
311315,30,1.9714902238746501
411315,40,0.4846058840443499
511315,50,0.18215823917667462
311344,30,0.16463170555854
511344,50,0.08321853604658257
111373,10,0.12039204145105997
511402,50,0.09039342316540057
211460,20,0.33939333949679207
311460,30,0.4640741261401402
511460,50,0.6973610860594676
111489,10,6.933411026552171
211489,20,0.13104496074957706
311489,30,4.5839031890897
411489,40,1.0660093451039598
111547,10,0.5311564014102801
311547,30,1.6959416121181303
511547,50,0.1707160183333576
111576,10,0.25781989057506993
311576,30,0.0396153775710002
311605,30,6.49619771454298
411605,40,1.1728609313599199
511605,50,0.12677253301745955
211634,20,0.17853194405860806
311634,30,8.00691923407646
411634,40,1.6260232801339498
511634,50,0.4519148561903766
311663,30,1.6636953973655904
311692,30,0.34594022406700997
511692,50,0.037661660241631575
111779,10,1.16853256723378
211779,20,0.09162446816663505
311779,30,5.15306699422362
411779,40,2.67764609825662
511779,50,0.011108521900482574
211837,20,0.008965221156519043
311837,30,2.4699518930617104
411837,40,0.11488947469644994
511837,50,0.1815491248180946
211866,20,0.04439029990043902
311866,30,2.76640335172948
411866,40,0.2037281321540898
511866,50,0.16242389297585358
111895,10,1.37468685767092
211895,20,0.12368118503265901
311895,30,3.5589472082622504
411895,40,0.6257238388915498
111953,10,0.7336350472902298
211953,20,0.18157469406734605
311953,30,1.3966597344079301
511953,50,0.013199323104425578
111982,10,0.5637010299225598
511982,50,0.023996605731113577
212011,20,0.09043142151135003
312011,30,3.07774748998921
412011,40,0.025403276469019964
512011,50,0.2050555407301446
312040,30,3.2863250328936098
112156,10,3.3381263846319005
212156,20,0.286100989209222
312156,30,7.892320892117359
412156,40,1.31262774956706
512156,50,0.1301265556761596
112185,10,1.20502540912569
212185,20,0.603253857125127
312185,30,4.06828965618557
412185,40,0.8650315913070998
512185,50,0.5324279128448315
112214,10,1.8396174867326798
512243,50,0.1287967715069726
112272,10,0.6975145697813201
212272,20,0.038363866450853046
312272,30,0.5956394012858199
412272,40,1.0057410610662099
312301,30,3.5869050431644003
512301,50,0.026502819115042583
312330,30,2.5431455115237402
412330,40,0.09612094161333995
112359,10,0.17511299339893993
212359,20,0.16008291178553702
312359,30,1.8024722747531103
412359,40,0.3133015378332098
512359,50,0.009729211260266574
212388,20,0.35760472149662503
312388,30,2.8707005363177402
412388,40,0.41875152173542984
512388,50,0.06825214375982959
112417,10,0.14734860907434988
312417,30,2.29076194388233
412417,40,0.05358642798539992
112446,10,0.5190390284517499
312446,30,1.4543893842437803
412446,40,0.01084828981655983
512446,50,0.06849299481759057
512475,50,0.027613357235843586
212504,20,0.10529844533895205
512504,50,0.22925486415417157
312533,30,0.6520872694273203
512533,50,0.06370867519991259
512562,50,0.034331605785926575
512591,50,0.04600353357784358
312620,30,1.8521461327596502
412620,40,0.3681866248671699
312649,30,1.02881656745966
512649,50,0.06588651364962257
312678,30,3.5342143523169303
312707,30,3.1254385340699
312736,30,3.42586908991746
412736,40,0.3633958776551198
312765,30,4.411802318831221
412765,40,0.1703799716072698
112794,10,1.57412829635519
212794,20,0.16236344110164902
312794,30,9.36672475678046
412794,40,4.3847516208644395
512794,50,0.014820741327277578
112823,10,0.5512001671088698
212823,20,0.385605303837783
312823,30,13.774015196797158
412823,40,4.73284329152268
512823,50,0.09486450686499558
112852,10,0.4800672029853399
312852,30,0.27764689819332
512881,50,0.06427322685801758
312910,30,0.50406860638302
512910,50,0.0027828602381225753
312939,30,0.3712285193937901
512939,50,0.00781736022245258
512968,50,0.020953727867661573
312997,30,14.136406802558561
512997,50,0.002397167498765576
313026,30,0.8993279253752102
513055,50,0.04055595377575057
313084,30,0.14935833622691996
213113,20,0.05039998884065505
513113,50,0.22670239317625962
113142,10,0.8076406950503598
313142,30,6.43642839071113
413142,40,0.3401331600237698
113171,10,0.22172460675049988
113229,10,2.41693339847422
213229,20,0.7439981984948669
313229,30,0.9973247169697603
413229,40,0.24354819968116992
113258,10,0.24057217351325
213258,20,0.22127954382750503
313258,30,0.6613222004851802
313287,30,1.0839790921131898
313374,30,0.4850283389417802
313432,30,0.16834736353179025
513432,50,0.07545627298554257
313461,30,2.85369538226294
413461,40,1.7804487792632897
113519,10,1.12167838261097
213519,20,0.39466266329592103
313519,30,2.5038365398164104
413519,40,0.47830546502841
513519,50,0.2208233392216356
213548,20,0.31304098332921004
313548,30,2.7419476149469797
513548,50,0.2410347523491166
513577,50,0.04953361372866559
213606,20,0.23384770359649298
513606,50,0.2659908331032896
213635,20,0.12197663017111404
313635,30,24.27861495242616
413635,40,0.3431188694887999
513635,50,0.3304490865782506
313664,30,0.91254057499467
513664,50,0.05494956347388459
313722,30,3.62594524035342
513722,50,0.04444851957380157
313751,30,0.5691837172821801
513751,50,0.1889255843554306
