ID,channelType,lattitude,cm0,cm1,refx,refy,absdist,brainRegTags
24879,137,5,0,0,1,1,0,Central|CENTRAL
24939,137,5,0,0,1,1,0,Central|CENTRAL
24997,137,5,0,0,1,1,0,Central|CENTRAL
25054,137,5,0,0,1,1,0,Central|CENTRAL
25113,137,5,0,0,1,1,0,Central|CENTRAL
10016,139,5,0,0,1,0,2,Central|RIGHT
10045,139,5,0,0,1,0,2,Central|RIGHT
10074,139,5,0,0,1,0,2,Central|RIGHT
10103,139,5,0,0,1,0,2,Central|RIGHT
10132,139,5,0,0,1,0,2,Central|RIGHT
10161,139,5,0,0,1,0,2,Central|RIGHT
10190,139,5,0,0,1,0,2,Central|RIGHT
10219,139,5,0,0,1,0,2,Central|RIGHT
10248,139,5,0,0,1,0,2,Central|RIGHT
10277,139,5,0,0,1,0,2,Central|RIGHT
10306,139,5,0,0,1,0,2,Central|RIGHT
10335,139,5,0,0,1,0,2,Central|RIGHT
10364,139,5,0,0,1,0,2,Central|RIGHT
10393,139,5,0,0,1,0,2,Central|RIGHT
10422,139,5,0,0,1,0,2,Central|RIGHT
10451,139,5,0,0,1,0,2,Central|RIGHT
10480,139,5,0,0,1,0,2,Central|RIGHT
10509,139,5,0,0,1,0,2,Central|RIGHT
10538,139,5,0,0,1,0,2,Central|RIGHT
10567,139,5,0,0,1,0,2,Central|RIGHT
10596,139,5,0,0,1,0,2,Central|RIGHT
10625,139,5,0,0,1,0,2,Central|RIGHT
10654,139,5,0,0,1,0,2,Central|RIGHT
10683,139,5,0,0,1,0,2,Central|RIGHT
10712,139,5,0,0,1,0,2,Central|RIGHT
10741,139,5,0,0,1,0,2,Central|RIGHT
10770,139,5,0,0,1,0,2,Central|RIGHT
10799,139,5,0,0,1,0,2,Central|RIGHT
10828,139,5,0,0,1,0,2,Central|RIGHT
10857,139,5,0,0,1,0,2,Central|RIGHT
10886,139,5,0,0,1,0,2,Central|RIGHT
10915,139,5,0,0,1,0,2,Central|RIGHT
10944,139,5,0,0,1,0,2,Central|RIGHT
10973,139,5,0,0,1,0,2,Central|RIGHT
11002,139,5,0,0,1,0,2,Central|RIGHT
11031,139,5,0,0,1,0,2,Central|RIGHT
11060,139,5,0,0,1,0,2,Central|RIGHT
11089,139,5,0,0,1,0,2,Central|RIGHT
11118,139,5,0,0,1,0,2,Central|RIGHT
11147,139,5,0,0,1,0,2,Central|RIGHT
11176,139,5,0,0,1,0,2,Central|RIGHT
11205,139,5,0,0,1,0,2,Central|RIGHT
11234,139,5,0,0,1,0,2,Central|RIGHT
11263,139,5,0,0,1,0,2,Central|RIGHT
11292,139,5,0,0,1,0,2,Central|RIGHT
11321,139,5,0,0,1,0,2,Central|RIGHT
11350,139,5,0,0,1,0,2,Central|RIGHT
11379,139,5,0,0,1,0,2,Central|RIGHT
11408,139,5,0,0,1,0,2,Central|RIGHT
11437,139,5,0,0,1,0,2,Central|RIGHT
11466,139,5,0,0,1,0,2,Central|RIGHT
11495,139,5,0,0,1,0,2,Central|RIGHT
11524,139,5,0,0,1,0,2,Central|RIGHT
11553,139,5,0,0,1,0,2,Central|RIGHT
11582,139,5,0,0,1,0,2,Central|RIGHT
11611,139,5,0,0,1,0,2,Central|RIGHT
11640,139,5,0,0,1,0,2,Central|RIGHT
11669,139,5,0,0,1,0,2,Central|RIGHT
11698,139,5,0,0,1,0,2,Central|RIGHT
11727,139,5,0,0,1,0,2,Central|RIGHT
11756,139,5,0,0,1,0,2,Central|RIGHT
11785,139,5,0,0,1,0,2,Central|RIGHT
11814,139,5,0,0,1,0,2,Central|RIGHT
11843,139,5,0,0,1,0,2,Central|RIGHT
11872,139,5,0,0,1,0,2,Central|RIGHT
11901,139,5,0,0,1,0,2,Central|RIGHT
11930,139,5,0,0,1,0,2,Central|RIGHT
11959,139,5,0,0,1,0,2,Central|RIGHT
11988,139,5,0,0,1,0,2,Central|RIGHT
12017,139,5,0,0,1,0,2,Central|RIGHT
12046,139,5,0,0,1,0,2,Central|RIGHT
12075,139,5,0,0,1,0,2,Central|RIGHT
12104,139,5,0,0,1,0,2,Central|RIGHT
12133,139,5,0,0,1,0,2,Central|RIGHT
12162,139,5,0,0,1,0,2,Central|RIGHT
12191,139,5,0,0,1,0,2,Central|RIGHT
12220,139,5,0,0,1,0,2,Central|RIGHT
12249,139,5,0,0,1,0,2,Central|RIGHT
12278,139,5,0,0,1,0,2,Central|RIGHT
12307,139,5,0,0,1,0,2,Central|RIGHT
12336,139,5,0,0,1,0,2,Central|RIGHT
12365,139,5,0,0,1,0,2,Central|RIGHT
12394,139,5,0,0,1,0,2,Central|RIGHT
12423,139,5,0,0,1,0,2,Central|RIGHT
12452,139,5,0,0,1,0,2,Central|RIGHT
12481,139,5,0,0,1,0,2,Central|RIGHT
12510,139,5,0,0,1,0,2,Central|RIGHT
12539,139,5,0,0,1,0,2,Central|RIGHT
12568,139,5,0,0,1,0,2,Central|RIGHT
12597,139,5,0,0,1,0,2,Central|RIGHT
12626,139,5,0,0,1,0,2,Central|RIGHT
12655,139,5,0,0,1,0,2,Central|RIGHT
12684,139,5,0,0,1,0,2,Central|RIGHT
12713,139,5,0,0,1,0,2,Central|RIGHT
12742,139,5,0,0,1,0,2,Central|RIGHT
12771,139,5,0,0,1,0,2,Central|RIGHT
12800,139,5,0,0,1,0,2,Central|RIGHT
12829,139,5,0,0,1,0,2,Central|RIGHT
12858,139,5,0,0,1,0,2,Central|RIGHT
12887,139,5,0,0,1,0,2,Central|RIGHT
12916,139,5,0,0,1,0,2,Central|RIGHT
12945,139,5,0,0,1,0,2,Central|RIGHT
12974,139,5,0,0,1,0,2,Central|RIGHT
13003,139,5,0,0,1,0,2,Central|RIGHT
13032,139,5,0,0,1,0,2,Central|RIGHT
13061,139,5,0,0,1,0,2,Central|RIGHT
13090,139,5,0,0,1,0,2,Central|RIGHT
13119,139,5,0,0,1,0,2,Central|RIGHT
13148,139,5,0,0,1,0,2,Central|RIGHT
13177,139,5,0,0,1,0,2,Central|RIGHT
13206,139,5,0,0,1,0,2,Central|RIGHT
13235,139,5,0,0,1,0,2,Central|RIGHT
13264,139,5,0,0,1,0,2,Central|RIGHT
13293,139,5,0,0,1,0,2,Central|RIGHT
13322,139,5,0,0,1,0,2,Central|RIGHT
13351,139,5,0,0,1,0,2,Central|RIGHT
13380,139,5,0,0,1,0,2,Central|RIGHT
13409,139,5,0,0,1,0,2,Central|RIGHT
13438,139,5,0,0,1,0,2,Central|RIGHT
13467,139,5,0,0,1,0,2,Central|RIGHT
13496,139,5,0,0,1,0,2,Central|RIGHT
13525,139,5,0,0,1,0,2,Central|RIGHT
13554,139,5,0,0,1,0,2,Central|RIGHT
13583,139,5,0,0,1,0,2,Central|RIGHT
13612,139,5,0,0,1,0,2,Central|RIGHT
13641,139,5,0,0,1,0,2,Central|RIGHT
13670,139,5,0,0,1,0,2,Central|RIGHT
13699,139,5,0,0,1,0,2,Central|RIGHT
13728,139,5,0,0,1,0,2,Central|RIGHT
13757,139,5,0,0,1,0,2,Central|RIGHT
13786,139,5,0,0,1,0,2,Central|RIGHT
13815,139,5,0,0,1,0,2,Central|RIGHT
13844,139,5,0,0,1,0,2,Central|RIGHT
13873,139,5,0,0,1,0,2,Central|RIGHT
13902,139,5,0,0,1,0,2,Central|RIGHT
13931,139,5,0,0,1,0,2,Central|RIGHT
13960,139,5,0,0,1,0,2,Central|RIGHT
13989,139,5,0,0,1,0,2,Central|RIGHT
14018,139,5,0,0,1,0,2,Central|RIGHT
14047,139,5,0,0,1,0,2,Central|RIGHT
14076,139,5,0,0,1,0,2,Central|RIGHT
14105,139,5,0,0,1,0,2,Central|RIGHT
14134,139,5,0,0,1,0,2,Central|RIGHT
14162,139,5,0,0,1,0,2,Central|RIGHT
14223,139,5,0,0,1,0,2,Central|RIGHT
14282,139,5,0,0,1,0,2,Central|RIGHT
14341,139,5,0,0,1,0,2,Central|RIGHT
14400,139,5,0,0,1,0,2,Central|RIGHT
14457,139,5,0,0,1,0,2,Central|RIGHT
14516,139,5,0,0,1,0,2,Central|RIGHT
14577,139,5,0,0,1,0,2,Central|RIGHT
14638,139,5,0,0,1,0,2,Central|RIGHT
14699,139,5,0,0,1,0,2,Central|RIGHT
14759,139,5,0,0,1,0,2,Central|RIGHT
14819,139,5,0,0,1,0,2,Central|RIGHT
14880,139,5,0,0,1,0,2,Central|RIGHT
14940,139,5,0,0,1,0,2,Central|RIGHT
15001,139,5,0,0,1,0,2,Central|RIGHT
15062,139,5,0,0,1,0,2,Central|RIGHT
15123,139,5,0,0,1,0,2,Central|RIGHT
15184,139,5,0,0,1,0,2,Central|RIGHT
15245,139,5,0,0,1,0,2,Central|RIGHT
15304,139,5,0,0,1,0,2,Central|RIGHT
15363,139,5,0,0,1,0,2,Central|RIGHT
15424,139,5,0,0,1,0,2,Central|RIGHT
15483,139,5,0,0,1,0,2,Central|RIGHT
15542,139,5,0,0,1,0,2,Central|RIGHT
15603,139,5,0,0,1,0,2,Central|RIGHT
15664,139,5,0,0,1,0,2,Central|RIGHT
15725,139,5,0,0,1,0,2,Central|RIGHT
15786,139,5,0,0,1,0,2,Central|RIGHT
15847,139,5,0,0,1,0,2,Central|RIGHT
15908,139,5,0,0,1,0,2,Central|RIGHT
15968,139,5,0,0,1,0,2,Central|RIGHT
16027,139,5,0,0,1,0,2,Central|RIGHT
16087,139,5,0,0,1,0,2,Central|RIGHT
16147,139,5,0,0,1,0,2,Central|RIGHT
16206,139,5,0,0,1,0,2,Central|RIGHT
16263,139,5,0,0,1,0,2,Central|RIGHT
16321,139,5,0,0,1,0,2,Central|RIGHT
16381,139,5,0,0,1,0,2,Central|RIGHT
16441,139,5,0,0,1,0,2,Central|RIGHT
16502,139,5,0,0,1,0,2,Central|RIGHT
16563,139,5,0,0,1,0,2,Central|RIGHT
16623,139,5,0,0,1,0,2,Central|RIGHT
16684,139,5,0,0,1,0,2,Central|RIGHT
16745,139,5,0,0,1,0,2,Central|RIGHT
16805,139,5,0,0,1,0,2,Central|RIGHT
16864,139,5,0,0,1,0,2,Central|RIGHT
16924,139,5,0,0,1,0,2,Central|RIGHT
16985,139,5,0,0,1,0,2,Central|RIGHT
17045,139,5,0,0,1,0,2,Central|RIGHT
17105,139,5,0,0,1,0,2,Central|RIGHT
17166,139,5,0,0,1,0,2,Central|RIGHT
17227,139,5,0,0,1,0,2,Central|RIGHT
17288,139,5,0,0,1,0,2,Central|RIGHT
17347,139,5,0,0,1,0,2,Central|RIGHT
17405,139,5,0,0,1,0,2,Central|RIGHT
17465,139,5,0,0,1,0,2,Central|RIGHT
17526,139,5,0,0,1,0,2,Central|RIGHT
17587,139,5,0,0,1,0,2,Central|RIGHT
17648,139,5,0,0,1,0,2,Central|RIGHT
17709,139,5,0,0,1,0,2,Central|RIGHT
17768,139,5,0,0,1,0,2,Central|RIGHT
17825,139,5,0,0,1,0,2,Central|RIGHT
17884,139,5,0,0,1,0,2,Central|RIGHT
17945,139,5,0,0,1,0,2,Central|RIGHT
18004,139,5,0,0,1,0,2,Central|RIGHT
18062,139,5,0,0,1,0,2,Central|RIGHT
18123,139,5,0,0,1,0,2,Central|RIGHT
18184,139,5,0,0,1,0,2,Central|RIGHT
18245,139,5,0,0,1,0,2,Central|RIGHT
18305,139,5,0,0,1,0,2,Central|RIGHT
18365,139,5,0,0,1,0,2,Central|RIGHT
18426,139,5,0,0,1,0,2,Central|RIGHT
18486,139,5,0,0,1,0,2,Central|RIGHT
18544,139,5,0,0,1,0,2,Central|RIGHT
18603,139,5,0,0,1,0,2,Central|RIGHT
18662,139,5,0,0,1,0,2,Central|RIGHT
18722,139,5,0,0,1,0,2,Central|RIGHT
18783,139,5,0,0,1,0,2,Central|RIGHT
18843,139,5,0,0,1,0,2,Central|RIGHT
18903,139,5,0,0,1,0,2,Central|RIGHT
18963,139,5,0,0,1,0,2,Central|RIGHT
19023,139,5,0,0,1,0,2,Central|RIGHT
19082,139,5,0,0,1,0,2,Central|RIGHT
19140,139,5,0,0,1,0,2,Central|RIGHT
19200,139,5,0,0,1,0,2,Central|RIGHT
19260,139,5,0,0,1,0,2,Central|RIGHT
19317,139,5,0,0,1,0,2,Central|RIGHT
19377,139,5,0,0,1,0,2,Central|RIGHT
19437,139,5,0,0,1,0,2,Central|RIGHT
19498,139,5,0,0,1,0,2,Central|RIGHT
19558,139,5,0,0,1,0,2,Central|RIGHT
19618,139,5,0,0,1,0,2,Central|RIGHT
19679,139,5,0,0,1,0,2,Central|RIGHT
19740,139,5,0,0,1,0,2,Central|RIGHT
19801,139,5,0,0,1,0,2,Central|RIGHT
19862,139,5,0,0,1,0,2,Central|RIGHT
19923,139,5,0,0,1,0,2,Central|RIGHT
19984,139,5,0,0,1,0,2,Central|RIGHT
20043,139,5,0,0,1,0,2,Central|RIGHT
20102,139,5,0,0,1,0,2,Central|RIGHT
20161,139,5,0,0,1,0,2,Central|RIGHT
20220,139,5,0,0,1,0,2,Central|RIGHT
20280,139,5,0,0,1,0,2,Central|RIGHT
20341,139,5,0,0,1,0,2,Central|RIGHT
20399,139,5,0,0,1,0,2,Central|RIGHT
20456,139,5,0,0,1,0,2,Central|RIGHT
20514,139,5,0,0,1,0,2,Central|RIGHT
20573,139,5,0,0,1,0,2,Central|RIGHT
20633,139,5,0,0,1,0,2,Central|RIGHT
20694,139,5,0,0,1,0,2,Central|RIGHT
20755,139,5,0,0,1,0,2,Central|RIGHT
20815,139,5,0,0,1,0,2,Central|RIGHT
20875,139,5,0,0,1,0,2,Central|RIGHT
20936,139,5,0,0,1,0,2,Central|RIGHT
20996,139,5,0,0,1,0,2,Central|RIGHT
21056,139,5,0,0,1,0,2,Central|RIGHT
21115,139,5,0,0,1,0,2,Central|RIGHT
21174,139,5,0,0,1,0,2,Central|RIGHT
21232,139,5,0,0,1,0,2,Central|RIGHT
21290,139,5,0,0,1,0,2,Central|RIGHT
21349,139,5,0,0,1,0,2,Central|RIGHT
21410,139,5,0,0,1,0,2,Central|RIGHT
21469,139,5,0,0,1,0,2,Central|RIGHT
21528,139,5,0,0,1,0,2,Central|RIGHT
21588,139,5,0,0,1,0,2,Central|RIGHT
21648,139,5,0,0,1,0,2,Central|RIGHT
21708,139,5,0,0,1,0,2,Central|RIGHT
21768,139,5,0,0,1,0,2,Central|RIGHT
21828,139,5,0,0,1,0,2,Central|RIGHT
21889,139,5,0,0,1,0,2,Central|RIGHT
21950,139,5,0,0,1,0,2,Central|RIGHT
22008,139,5,0,0,1,0,2,Central|RIGHT
22067,139,5,0,0,1,0,2,Central|RIGHT
22127,139,5,0,0,1,0,2,Central|RIGHT
22186,139,5,0,0,1,0,2,Central|RIGHT
22245,139,5,0,0,1,0,2,Central|RIGHT
22305,139,5,0,0,1,0,2,Central|RIGHT
22366,139,5,0,0,1,0,2,Central|RIGHT
22426,139,5,0,0,1,0,2,Central|RIGHT
22485,139,5,0,0,1,0,2,Central|RIGHT
22544,139,5,0,0,1,0,2,Central|RIGHT
22603,139,5,0,0,1,0,2,Central|RIGHT
22662,139,5,0,0,1,0,2,Central|RIGHT
22723,139,5,0,0,1,0,2,Central|RIGHT
22784,139,5,0,0,1,0,2,Central|RIGHT
22845,139,5,0,0,1,0,2,Central|RIGHT
22906,139,5,0,0,1,0,2,Central|RIGHT
22967,139,5,0,0,1,0,2,Central|RIGHT
23028,139,5,0,0,1,0,2,Central|RIGHT
23089,139,5,0,0,1,0,2,Central|RIGHT
23149,139,5,0,0,1,0,2,Central|RIGHT
23209,139,5,0,0,1,0,2,Central|RIGHT
23270,139,5,0,0,1,0,2,Central|RIGHT
23331,139,5,0,0,1,0,2,Central|RIGHT
23391,139,5,0,0,1,0,2,Central|RIGHT
23451,139,5,0,0,1,0,2,Central|RIGHT
23508,139,5,0,0,1,0,2,Central|RIGHT
23567,139,5,0,0,1,0,2,Central|RIGHT
23627,139,5,0,0,1,0,2,Central|RIGHT
23687,139,5,0,0,1,0,2,Central|RIGHT
23746,139,5,0,0,1,0,2,Central|RIGHT
23805,139,5,0,0,1,0,2,Central|RIGHT
23865,139,5,0,0,1,0,2,Central|RIGHT
23925,139,5,0,0,1,0,2,Central|RIGHT
23984,139,5,0,0,1,0,2,Central|RIGHT
24042,139,5,0,0,1,0,2,Central|RIGHT
24101,139,5,0,0,1,0,2,Central|RIGHT
24162,139,5,0,0,1,0,2,Central|RIGHT
24223,139,5,0,0,1,0,2,Central|RIGHT
24283,139,5,0,0,1,0,2,Central|RIGHT
24344,139,5,0,0,1,0,2,Central|RIGHT
24405,139,5,0,0,1,0,2,Central|RIGHT
24465,139,5,0,0,1,0,2,Central|RIGHT
24524,139,5,0,0,1,0,2,Central|RIGHT
24583,139,5,0,0,1,0,2,Central|RIGHT
24643,139,5,0,0,1,0,2,Central|RIGHT
24703,139,5,0,0,1,0,2,Central|RIGHT
24764,139,5,0,0,1,0,2,Central|RIGHT
24880,139,5,0,0,1,0,2,Central|RIGHT
24940,139,5,0,0,1,0,2,Central|RIGHT
24998,139,5,0,0,1,0,2,Central|RIGHT
25055,139,5,0,0,1,0,2,Central|RIGHT
25114,139,5,0,0,1,0,2,Central|RIGHT
10017,141,5,0,1,1,0,4,Temporal|RIGHT
10046,141,5,0,1,1,0,4,Temporal|RIGHT
10075,141,5,0,1,1,0,4,Temporal|RIGHT
10104,141,5,0,1,1,0,4,Temporal|RIGHT
10133,141,5,0,1,1,0,4,Temporal|RIGHT
10162,141,5,0,1,1,0,4,Temporal|RIGHT
10191,141,5,0,1,1,0,4,Temporal|RIGHT
10220,141,5,0,1,1,0,4,Temporal|RIGHT
10249,141,5,0,1,1,0,4,Temporal|RIGHT
10278,141,5,0,1,1,0,4,Temporal|RIGHT
10307,141,5,0,1,1,0,4,Temporal|RIGHT
10336,141,5,0,1,1,0,4,Temporal|RIGHT
10365,141,5,0,1,1,0,4,Temporal|RIGHT
10394,141,5,0,1,1,0,4,Temporal|RIGHT
10423,141,5,0,1,1,0,4,Temporal|RIGHT
10452,141,5,0,1,1,0,4,Temporal|RIGHT
10481,141,5,0,1,1,0,4,Temporal|RIGHT
10510,141,5,0,1,1,0,4,Temporal|RIGHT
10539,141,5,0,1,1,0,4,Temporal|RIGHT
10568,141,5,0,1,1,0,4,Temporal|RIGHT
10597,141,5,0,1,1,0,4,Temporal|RIGHT
10626,141,5,0,1,1,0,4,Temporal|RIGHT
10655,141,5,0,1,1,0,4,Temporal|RIGHT
10684,141,5,0,1,1,0,4,Temporal|RIGHT
10713,141,5,0,1,1,0,4,Temporal|RIGHT
10742,141,5,0,1,1,0,4,Temporal|RIGHT
10771,141,5,0,1,1,0,4,Temporal|RIGHT
10800,141,5,0,1,1,0,4,Temporal|RIGHT
10829,141,5,0,1,1,0,4,Temporal|RIGHT
10858,141,5,0,1,1,0,4,Temporal|RIGHT
10887,141,5,0,1,1,0,4,Temporal|RIGHT
10916,141,5,0,1,1,0,4,Temporal|RIGHT
10945,141,5,0,1,1,0,4,Temporal|RIGHT
10974,141,5,0,1,1,0,4,Temporal|RIGHT
11003,141,5,0,1,1,0,4,Temporal|RIGHT
11032,141,5,0,1,1,0,4,Temporal|RIGHT
11061,141,5,0,1,1,0,4,Temporal|RIGHT
11090,141,5,0,1,1,0,4,Temporal|RIGHT
11119,141,5,0,1,1,0,4,Temporal|RIGHT
11148,141,5,0,1,1,0,4,Temporal|RIGHT
11177,141,5,0,1,1,0,4,Temporal|RIGHT
11206,141,5,0,1,1,0,4,Temporal|RIGHT
11235,141,5,0,1,1,0,4,Temporal|RIGHT
11264,141,5,0,1,1,0,4,Temporal|RIGHT
11293,141,5,0,1,1,0,4,Temporal|RIGHT
11322,141,5,0,1,1,0,4,Temporal|RIGHT
11351,141,5,0,1,1,0,4,Temporal|RIGHT
11380,141,5,0,1,1,0,4,Temporal|RIGHT
11409,141,5,0,1,1,0,4,Temporal|RIGHT
11438,141,5,0,1,1,0,4,Temporal|RIGHT
11467,141,5,0,1,1,0,4,Temporal|RIGHT
11496,141,5,0,1,1,0,4,Temporal|RIGHT
11525,141,5,0,1,1,0,4,Temporal|RIGHT
11554,141,5,0,1,1,0,4,Temporal|RIGHT
11583,141,5,0,1,1,0,4,Temporal|RIGHT
11612,141,5,0,1,1,0,4,Temporal|RIGHT
11641,141,5,0,1,1,0,4,Temporal|RIGHT
11670,141,5,0,1,1,0,4,Temporal|RIGHT
11699,141,5,0,1,1,0,4,Temporal|RIGHT
11728,141,5,0,1,1,0,4,Temporal|RIGHT
11757,141,5,0,1,1,0,4,Temporal|RIGHT
11786,141,5,0,1,1,0,4,Temporal|RIGHT
11815,141,5,0,1,1,0,4,Temporal|RIGHT
11844,141,5,0,1,1,0,4,Temporal|RIGHT
11873,141,5,0,1,1,0,4,Temporal|RIGHT
11902,141,5,0,1,1,0,4,Temporal|RIGHT
11931,141,5,0,1,1,0,4,Temporal|RIGHT
11960,141,5,0,1,1,0,4,Temporal|RIGHT
11989,141,5,0,1,1,0,4,Temporal|RIGHT
12018,141,5,0,1,1,0,4,Temporal|RIGHT
12047,141,5,0,1,1,0,4,Temporal|RIGHT
12076,141,5,0,1,1,0,4,Temporal|RIGHT
12105,141,5,0,1,1,0,4,Temporal|RIGHT
12134,141,5,0,1,1,0,4,Temporal|RIGHT
12163,141,5,0,1,1,0,4,Temporal|RIGHT
12192,141,5,0,1,1,0,4,Temporal|RIGHT
12221,141,5,0,1,1,0,4,Temporal|RIGHT
12250,141,5,0,1,1,0,4,Temporal|RIGHT
12279,141,5,0,1,1,0,4,Temporal|RIGHT
12308,141,5,0,1,1,0,4,Temporal|RIGHT
12337,141,5,0,1,1,0,4,Temporal|RIGHT
12366,141,5,0,1,1,0,4,Temporal|RIGHT
12395,141,5,0,1,1,0,4,Temporal|RIGHT
12424,141,5,0,1,1,0,4,Temporal|RIGHT
12453,141,5,0,1,1,0,4,Temporal|RIGHT
12482,141,5,0,1,1,0,4,Temporal|RIGHT
12511,141,5,0,1,1,0,4,Temporal|RIGHT
12540,141,5,0,1,1,0,4,Temporal|RIGHT
12569,141,5,0,1,1,0,4,Temporal|RIGHT
12598,141,5,0,1,1,0,4,Temporal|RIGHT
12627,141,5,0,1,1,0,4,Temporal|RIGHT
12656,141,5,0,1,1,0,4,Temporal|RIGHT
12685,141,5,0,1,1,0,4,Temporal|RIGHT
12714,141,5,0,1,1,0,4,Temporal|RIGHT
12743,141,5,0,1,1,0,4,Temporal|RIGHT
12772,141,5,0,1,1,0,4,Temporal|RIGHT
12801,141,5,0,1,1,0,4,Temporal|RIGHT
12830,141,5,0,1,1,0,4,Temporal|RIGHT
12859,141,5,0,1,1,0,4,Temporal|RIGHT
12888,141,5,0,1,1,0,4,Temporal|RIGHT
12917,141,5,0,1,1,0,4,Temporal|RIGHT
12946,141,5,0,1,1,0,4,Temporal|RIGHT
12975,141,5,0,1,1,0,4,Temporal|RIGHT
13004,141,5,0,1,1,0,4,Temporal|RIGHT
13033,141,5,0,1,1,0,4,Temporal|RIGHT
13062,141,5,0,1,1,0,4,Temporal|RIGHT
13091,141,5,0,1,1,0,4,Temporal|RIGHT
13120,141,5,0,1,1,0,4,Temporal|RIGHT
13149,141,5,0,1,1,0,4,Temporal|RIGHT
13178,141,5,0,1,1,0,4,Temporal|RIGHT
13207,141,5,0,1,1,0,4,Temporal|RIGHT
13236,141,5,0,1,1,0,4,Temporal|RIGHT
13265,141,5,0,1,1,0,4,Temporal|RIGHT
13294,141,5,0,1,1,0,4,Temporal|RIGHT
13323,141,5,0,1,1,0,4,Temporal|RIGHT
13352,141,5,0,1,1,0,4,Temporal|RIGHT
13381,141,5,0,1,1,0,4,Temporal|RIGHT
13410,141,5,0,1,1,0,4,Temporal|RIGHT
13439,141,5,0,1,1,0,4,Temporal|RIGHT
13468,141,5,0,1,1,0,4,Temporal|RIGHT
13497,141,5,0,1,1,0,4,Temporal|RIGHT
13526,141,5,0,1,1,0,4,Temporal|RIGHT
13555,141,5,0,1,1,0,4,Temporal|RIGHT
13584,141,5,0,1,1,0,4,Temporal|RIGHT
13613,141,5,0,1,1,0,4,Temporal|RIGHT
13642,141,5,0,1,1,0,4,Temporal|RIGHT
13671,141,5,0,1,1,0,4,Temporal|RIGHT
13700,141,5,0,1,1,0,4,Temporal|RIGHT
13729,141,5,0,1,1,0,4,Temporal|RIGHT
13758,141,5,0,1,1,0,4,Temporal|RIGHT
13787,141,5,0,1,1,0,4,Temporal|RIGHT
13816,141,5,0,1,1,0,4,Temporal|RIGHT
13845,141,5,0,1,1,0,4,Temporal|RIGHT
13874,141,5,0,1,1,0,4,Temporal|RIGHT
13903,141,5,0,1,1,0,4,Temporal|RIGHT
13932,141,5,0,1,1,0,4,Temporal|RIGHT
13961,141,5,0,1,1,0,4,Temporal|RIGHT
13990,141,5,0,1,1,0,4,Temporal|RIGHT
14019,141,5,0,1,1,0,4,Temporal|RIGHT
14048,141,5,0,1,1,0,4,Temporal|RIGHT
14077,141,5,0,1,1,0,4,Temporal|RIGHT
14106,141,5,0,1,1,0,4,Temporal|RIGHT
14135,141,5,0,1,1,0,4,Temporal|RIGHT
14163,141,5,0,1,1,0,4,Temporal|RIGHT
14224,141,5,0,1,1,0,4,Temporal|RIGHT
14283,141,5,0,1,1,0,4,Temporal|RIGHT
14342,141,5,0,1,1,0,4,Temporal|RIGHT
14458,141,5,0,1,1,0,4,Temporal|RIGHT
14517,141,5,0,1,1,0,4,Temporal|RIGHT
14578,141,5,0,1,1,0,4,Temporal|RIGHT
14639,141,5,0,1,1,0,4,Temporal|RIGHT
14700,141,5,0,1,1,0,4,Temporal|RIGHT
14820,141,5,0,1,1,0,4,Temporal|RIGHT
14881,141,5,0,1,1,0,4,Temporal|RIGHT
14941,141,5,0,1,1,0,4,Temporal|RIGHT
15002,141,5,0,1,1,0,4,Temporal|RIGHT
15063,141,5,0,1,1,0,4,Temporal|RIGHT
15124,141,5,0,1,1,0,4,Temporal|RIGHT
15185,141,5,0,1,1,0,4,Temporal|RIGHT
15246,141,5,0,1,1,0,4,Temporal|RIGHT
15305,141,5,0,1,1,0,4,Temporal|RIGHT
15364,141,5,0,1,1,0,4,Temporal|RIGHT
15425,141,5,0,1,1,0,4,Temporal|RIGHT
15484,141,5,0,1,1,0,4,Temporal|RIGHT
15543,141,5,0,1,1,0,4,Temporal|RIGHT
15604,141,5,0,1,1,0,4,Temporal|RIGHT
15665,141,5,0,1,1,0,4,Temporal|RIGHT
15726,141,5,0,1,1,0,4,Temporal|RIGHT
15787,141,5,0,1,1,0,4,Temporal|RIGHT
15848,141,5,0,1,1,0,4,Temporal|RIGHT
15909,141,5,0,1,1,0,4,Temporal|RIGHT
16028,141,5,0,1,1,0,4,Temporal|RIGHT
16088,141,5,0,1,1,0,4,Temporal|RIGHT
16148,141,5,0,1,1,0,4,Temporal|RIGHT
16207,141,5,0,1,1,0,4,Temporal|RIGHT
16264,141,5,0,1,1,0,4,Temporal|RIGHT
16322,141,5,0,1,1,0,4,Temporal|RIGHT
16382,141,5,0,1,1,0,4,Temporal|RIGHT
16442,141,5,0,1,1,0,4,Temporal|RIGHT
16503,141,5,0,1,1,0,4,Temporal|RIGHT
16564,141,5,0,1,1,0,4,Temporal|RIGHT
16624,141,5,0,1,1,0,4,Temporal|RIGHT
16685,141,5,0,1,1,0,4,Temporal|RIGHT
16746,141,5,0,1,1,0,4,Temporal|RIGHT
16806,141,5,0,1,1,0,4,Temporal|RIGHT
16865,141,5,0,1,1,0,4,Temporal|RIGHT
16925,141,5,0,1,1,0,4,Temporal|RIGHT
16986,141,5,0,1,1,0,4,Temporal|RIGHT
17046,141,5,0,1,1,0,4,Temporal|RIGHT
17106,141,5,0,1,1,0,4,Temporal|RIGHT
17167,141,5,0,1,1,0,4,Temporal|RIGHT
